ID,Hand,XPos,YPos,ZPos,Time
testid,Left,-0.2903326,1.035829,0.1439045,24.23219
testid,Right,-0.1041269,1.113915,0.2733298,24.23219
testid,Left,-0.2910938,1.037187,0.143496,24.26812
testid,Right,-0.1076163,1.118018,0.2724953,24.26812
testid,Left,-0.2917003,1.037706,0.1432242,24.29871
testid,Right,-0.1112608,1.121962,0.2728745,24.29871
testid,Left,-0.2922852,1.038148,0.1426823,24.33003
testid,Right,-0.1146846,1.126254,0.2733198,24.33003
testid,Left,-0.2927593,1.038615,0.1416974,24.36188
testid,Right,-0.1191821,1.131552,0.2727343,24.36188
testid,Left,-0.293119,1.038951,0.1408602,24.39379
testid,Right,-0.1252985,1.140703,0.2718605,24.39379
testid,Left,-0.2934542,1.039609,0.1389341,24.42703
testid,Right,-0.1342302,1.154545,0.2718268,24.42703
testid,Left,-0.2933249,1.039933,0.1369521,24.46236
testid,Right,-0.147201,1.171722,0.2694237,24.46236
testid,Left,-0.2927504,1.039596,0.1352397,24.49183
testid,Right,-0.1627726,1.198339,0.2671852,24.49183
testid,Left,-0.2912764,1.039108,0.1330875,24.52366
testid,Right,-0.182873,1.235857,0.2641417,24.52366
testid,Left,-0.2899362,1.039523,0.132906,24.55561
testid,Right,-0.197679,1.26786,0.2626709,24.55561
testid,Left,-0.2869814,1.040753,0.1322439,24.5982
testid,Right,-0.2260877,1.327503,0.2638058,24.5982
testid,Left,-0.2847317,1.042382,0.1319291,24.62927
testid,Right,-0.2473846,1.369786,0.2670814,24.62927
testid,Left,-0.2822416,1.044494,0.1317591,24.66183
testid,Right,-0.2701556,1.405914,0.271985,24.66183
testid,Left,-0.2794296,1.047149,0.1318826,24.69375
testid,Right,-0.2954683,1.432929,0.2772956,24.69375
testid,Left,-0.2763171,1.050481,0.132165,24.72638
testid,Right,-0.3203307,1.455077,0.2829631,24.72638
testid,Left,-0.2732546,1.053403,0.1313839,24.75934
testid,Right,-0.3433253,1.473381,0.2875595,24.75934
testid,Left,-0.2700393,1.055567,0.1300634,24.7917
testid,Right,-0.366147,1.483721,0.289391,24.7917
testid,Left,-0.2678268,1.056325,0.1290791,24.82325
testid,Right,-0.3796435,1.487303,0.2928767,24.82325
testid,Left,-0.2648714,1.056853,0.1267769,24.85546
testid,Right,-0.3979959,1.49485,0.29762,24.85546
testid,Left,-0.2624411,1.056488,0.1239097,24.88885
testid,Right,-0.4150574,1.498689,0.2999684,24.88885
testid,Left,-0.2601302,1.055759,0.1186185,24.93272
testid,Right,-0.4388832,1.507571,0.3048123,24.93272
testid,Left,-0.2611243,1.055195,0.1165748,24.96149
testid,Right,-0.4490706,1.509676,0.3063841,24.96149
testid,Left,-0.2628897,1.054844,0.113701,24.9937
testid,Right,-0.4618514,1.514656,0.3085486,24.9937
testid,Left,-0.265635,1.055124,0.1111021,25.02637
testid,Right,-0.4743404,1.518678,0.308901,25.02637
testid,Left,-0.2687382,1.05582,0.1090125,25.05958
testid,Right,-0.4867851,1.521189,0.3087194,25.05958
testid,Left,-0.2731868,1.058107,0.1070928,25.11619
testid,Right,-0.5048265,1.52485,0.3087633,25.11619
testid,Left,-0.2761322,1.060291,0.1056191,25.1571
testid,Right,-0.5179976,1.526489,0.3105546,25.1571
testid,Left,-0.277391,1.06185,0.1045451,25.18798
testid,Right,-0.527325,1.52593,0.3118868,25.18798
testid,Left,-0.2779669,1.062251,0.1028168,25.23059
testid,Right,-0.5359091,1.524632,0.3129954,25.23059
testid,Left,-0.2782143,1.061704,0.1010235,25.26265
testid,Right,-0.5437998,1.524655,0.3152256,25.26265
testid,Left,-0.2782579,1.060394,0.09895701,25.29488
testid,Right,-0.5505934,1.524584,0.3180836,25.29488
testid,Left,-0.2782931,1.056459,0.09473459,25.35026
testid,Right,-0.5601182,1.524512,0.3208271,25.35026
testid,Left,-0.2786572,1.050002,0.08753289,25.41467
testid,Right,-0.5725834,1.523169,0.3253109,25.41467
testid,Left,-0.2790481,1.046749,0.0845281,25.46824
testid,Right,-0.5802549,1.522584,0.3275099,25.46824
testid,Left,-0.279338,1.045482,0.08364888,25.49997
testid,Right,-0.5844558,1.522237,0.3282798,25.49997
testid,Left,-0.2794603,1.044077,0.08215646,25.52927
testid,Right,-0.5900471,1.52139,0.3303069,25.52927
testid,Left,-0.280031,1.04301,0.08149006,25.56166
testid,Right,-0.5957175,1.520867,0.3319911,25.56166
testid,Left,-0.2807905,1.042664,0.08166055,25.59225
testid,Right,-0.6004195,1.520748,0.333549,25.59225
testid,Left,-0.2814099,1.043455,0.08317405,25.63643
testid,Right,-0.6042825,1.520594,0.3341865,25.63643
testid,Left,-0.2822039,1.043807,0.08442394,25.66693
testid,Right,-0.6049349,1.520656,0.3342376,25.66693
testid,Left,-0.2834753,1.044297,0.0870256,25.69906
testid,Right,-0.6024997,1.520708,0.3341146,25.69906
testid,Left,-0.2846013,1.044538,0.0907362,25.73022
testid,Right,-0.5981919,1.520673,0.3327267,25.73022
testid,Left,-0.2857893,1.044566,0.09511723,25.76188
testid,Right,-0.590855,1.519941,0.3313423,25.76188
testid,Left,-0.2865653,1.044326,0.1003103,25.79462
testid,Right,-0.5807303,1.517811,0.3308564,25.79462
testid,Left,-0.2867296,1.044889,0.1071847,25.82515
testid,Right,-0.5672516,1.51506,0.330629,25.82515
testid,Left,-0.2862287,1.045989,0.116075,25.85813
testid,Right,-0.5490882,1.512152,0.330414,25.85813
testid,Left,-0.2848805,1.046804,0.1258733,25.8899
testid,Right,-0.5270516,1.507573,0.330926,25.8899
testid,Left,-0.2835096,1.047117,0.1333783,25.92389
testid,Right,-0.5076898,1.503919,0.3313773,25.92389
testid,Left,-0.2810625,1.047886,0.1448878,25.95467
testid,Right,-0.4778789,1.498654,0.3337324,25.95467
testid,Left,-0.2772793,1.048469,0.1578987,25.9966
testid,Right,-0.4433583,1.490937,0.3371691,25.9966
testid,Left,-0.2710012,1.048828,0.1748084,26.02961
testid,Right,-0.3956527,1.477448,0.3445693,26.02961
testid,Left,-0.2579884,1.049132,0.2030621,26.08502
testid,Right,-0.3189673,1.449843,0.3630913,26.08502
testid,Left,-0.2505118,1.047553,0.2199211,26.12834
testid,Right,-0.2769539,1.431105,0.3720322,26.12834
testid,Left,-0.2423151,1.047016,0.2369645,26.1597
testid,Right,-0.2340382,1.412606,0.3808801,26.1597
testid,Left,-0.2247663,1.047559,0.2690414,26.21321
testid,Right,-0.1592203,1.377261,0.388593,26.21321
testid,Left,-0.2115326,1.048272,0.289818,26.24463
testid,Right,-0.1141672,1.353943,0.3915627,26.24463
testid,Left,-0.1763091,1.052178,0.3325181,26.30889
testid,Right,-0.02225055,1.310863,0.3890373,26.30889
testid,Left,-0.1521581,1.05563,0.352755,26.35132
testid,Right,0.02244647,1.2918,0.384981,26.35132
testid,Left,-0.1264913,1.058099,0.371468,26.38301
testid,Right,0.06542455,1.27552,0.3753453,26.38301
testid,Left,-0.09824061,1.060044,0.3877711,26.41714
testid,Right,0.1104532,1.263947,0.3605577,26.41714
testid,Left,-0.06826878,1.061525,0.401586,26.44762
testid,Right,0.1510923,1.253877,0.3388439,26.44762
testid,Left,-0.0361312,1.0631,0.4115592,26.47975
testid,Right,0.1873198,1.246395,0.3138333,26.47975
testid,Left,-0.003468082,1.064491,0.4210515,26.51163
testid,Right,0.2225578,1.240675,0.2884068,26.51163
testid,Left,0.04078856,1.065021,0.423563,26.55437
testid,Right,0.2619564,1.233626,0.2515426,26.55437
testid,Left,0.06269816,1.064654,0.4208479,26.58598
testid,Right,0.2765476,1.231341,0.2317448,26.58598
testid,Left,0.145472,1.064062,0.4064745,26.66178
testid,Right,0.3358197,1.225447,0.1515271,26.66178
testid,Left,0.1810255,1.062431,0.392397,26.71828
testid,Right,0.3526907,1.22167,0.109797,26.71828
testid,Left,0.2188585,1.062044,0.3754527,26.76902
testid,Right,0.3736823,1.214,0.05624964,26.76902
testid,Left,0.242508,1.063983,0.3597043,26.81137
testid,Right,0.3827825,1.207147,0.01259228,26.81137
testid,Left,0.2573645,1.066138,0.3459375,26.84316
testid,Right,0.3854098,1.202843,-0.02150008,26.84316
testid,Left,0.2643807,1.065486,0.3354122,26.87943
testid,Right,0.3828845,1.200134,-0.04381932,26.87943
testid,Left,0.2746809,1.062766,0.322118,26.91038
testid,Right,0.3789214,1.196686,-0.07512166,26.91038
testid,Left,0.2827209,1.058523,0.3110957,26.9402
testid,Right,0.3723847,1.194192,-0.1051135,26.9402
testid,Left,0.2908782,1.05015,0.2989471,26.99227
testid,Right,0.354179,1.19288,-0.1537299,26.99227
testid,Left,0.294891,1.046262,0.2937115,27.02308
testid,Right,0.3405069,1.193804,-0.179539,27.02308
testid,Left,0.2993236,1.043537,0.2881993,27.06832
testid,Right,0.3202502,1.195968,-0.2103129,27.06832
testid,Left,0.3033454,1.041253,0.2829325,27.1201
testid,Right,0.2964452,1.197397,-0.2407491,27.1201
testid,Left,0.3053051,1.037755,0.278115,27.16413
testid,Right,0.279673,1.201661,-0.254721,27.16413
testid,Left,0.306048,1.035256,0.2745725,27.19773
testid,Right,0.2714553,1.205868,-0.2573717,27.19773
testid,Left,0.3073227,1.031796,0.2699261,27.22888
testid,Right,0.2616721,1.210951,-0.2598105,27.22888
testid,Left,0.3087728,1.028677,0.2654231,27.25913
testid,Right,0.2537077,1.214626,-0.2603771,27.25913
testid,Left,0.310658,1.026268,0.2605404,27.28918
testid,Right,0.2471067,1.216922,-0.2605881,27.28918
testid,Left,0.3129872,1.024557,0.255307,27.32415
testid,Right,0.242969,1.217657,-0.2597193,27.32415
testid,Left,0.3156949,1.023392,0.2503053,27.36357
testid,Right,0.2402422,1.218485,-0.2576998,27.36357
testid,Left,0.3223091,1.022403,0.2391272,27.42726
testid,Right,0.2358038,1.220038,-0.2528183,27.42726
testid,Left,0.3247476,1.023601,0.233854,27.47149
testid,Right,0.2348218,1.220606,-0.2526268,27.47149
testid,Left,0.3269162,1.025239,0.2292071,27.50397
testid,Right,0.2340088,1.220938,-0.2525965,27.50397
testid,Left,0.3285291,1.026813,0.2253891,27.5384
testid,Right,0.234115,1.221234,-0.2520941,27.5384
testid,Left,0.3295526,1.028072,0.2224329,27.57277
testid,Right,0.2339665,1.221202,-0.2528585,27.57277
testid,Left,0.330194,1.028983,0.2202516,27.60379
testid,Right,0.2345098,1.221005,-0.2530939,27.60379
testid,Left,0.3296512,1.028616,0.2198354,27.63381
testid,Right,0.2361774,1.220799,-0.2520434,27.63381
testid,Left,0.3296797,1.028776,0.2186488,27.66434
testid,Right,0.2372317,1.219592,-0.2532595,27.66434
testid,Left,0.3294099,1.028935,0.2181813,27.69542
testid,Right,0.2396559,1.216843,-0.2527804,27.69542
testid,Left,0.3286264,1.02923,0.2183682,27.72729
testid,Right,0.2430743,1.212379,-0.2520768,27.72729
testid,Left,0.3269803,1.029563,0.2197211,27.76189
testid,Right,0.2453991,1.207507,-0.2529747,27.76189
testid,Left,0.3246856,1.02985,0.2215889,27.80447
testid,Right,0.2498752,1.199042,-0.2523637,27.80447
testid,Left,0.3226262,1.029546,0.2236397,27.8347
testid,Right,0.252092,1.191616,-0.2522749,27.8347
testid,Left,0.3201738,1.028477,0.2263125,27.8679
testid,Right,0.2539017,1.183829,-0.2516962,27.8679
testid,Left,0.3174576,1.027436,0.2292797,27.90391
testid,Right,0.2567665,1.175727,-0.2488978,27.90391
testid,Left,0.3138941,1.026048,0.2338129,27.94259
testid,Right,0.2581075,1.165551,-0.2464985,27.94259
testid,Left,0.3109767,1.02491,0.2372314,27.97999
testid,Right,0.259161,1.158117,-0.2445634,27.97999
testid,Left,0.3084158,1.024262,0.2403713,28.01822
testid,Right,0.2597266,1.149766,-0.2426202,28.01822
testid,Left,0.3029526,1.023198,0.2483228,28.08288
testid,Right,0.2602851,1.128143,-0.2366541,28.08288
testid,Left,0.300727,1.023187,0.2505632,28.12768
testid,Right,0.2586291,1.119666,-0.234714,28.12768
testid,Left,0.298684,1.023317,0.2526575,28.15966
testid,Right,0.2579267,1.112866,-0.2310324,28.15966
testid,Left,0.2963534,1.023379,0.254163,28.21209
testid,Right,0.2551388,1.109448,-0.2283553,28.21209
testid,Left,0.2932633,1.023422,0.2565891,28.26678
testid,Right,0.2552982,1.113368,-0.221904,28.26678
testid,Left,0.2924715,1.023715,0.2569944,28.29829
testid,Right,0.2562038,1.118639,-0.2203967,28.29829
testid,Left,0.2917957,1.024294,0.257608,28.3288
testid,Right,0.2575983,1.123475,-0.2209332,28.3288
testid,Left,0.291185,1.024939,0.2579477,28.36223
testid,Right,0.261102,1.132566,-0.2227127,28.36223
testid,Left,0.2907367,1.025639,0.2584527,28.39311
testid,Right,0.2652819,1.145377,-0.2269672,28.39311
testid,Left,0.2903485,1.026739,0.2584771,28.43071
testid,Right,0.2708735,1.163231,-0.2359875,28.43071
testid,Left,0.2891677,1.028949,0.259932,28.48925
testid,Right,0.287432,1.206639,-0.2551736,28.48925
testid,Left,0.2879791,1.02935,0.2598523,28.54328
testid,Right,0.304647,1.244421,-0.2857194,28.54328
testid,Left,0.287254,1.029406,0.2602946,28.57501
testid,Right,0.3147842,1.257888,-0.2987581,28.57501
testid,Left,0.284815,1.031332,0.2669493,28.6696
testid,Right,0.3760773,1.342946,-0.3330755,28.6696
testid,Left,0.284386,1.035691,0.2721895,28.74224
testid,Right,0.4061606,1.37567,-0.3325675,28.74224
testid,Left,0.283523,1.036986,0.2745988,28.78384
testid,Right,0.4245007,1.389969,-0.3324691,28.78384
testid,Left,0.2823566,1.03825,0.2770961,28.81552
testid,Right,0.4415781,1.401156,-0.3337746,28.81552
testid,Left,0.2781658,1.039735,0.2818053,28.88181
testid,Right,0.4709129,1.413185,-0.327936,28.88181
testid,Left,0.2734613,1.039885,0.2859498,28.92351
testid,Right,0.4898968,1.414382,-0.3038564,28.92351
testid,Left,0.2694268,1.040347,0.2894496,28.95744
testid,Right,0.5000014,1.411232,-0.2778418,28.95744
testid,Left,0.2648055,1.040217,0.2936819,28.98907
testid,Right,0.5038088,1.407876,-0.2589719,28.98907
testid,Left,0.2610472,1.039377,0.2971402,29.01985
testid,Right,0.5042126,1.405839,-0.2552937,29.01985
testid,Left,0.2556079,1.03813,0.3023718,29.05114
testid,Right,0.5078083,1.405353,-0.2583315,29.05114
testid,Left,0.2444007,1.035491,0.3137152,29.11539
testid,Right,0.5182207,1.418214,-0.3000903,29.11539
testid,Left,0.2339901,1.034285,0.3240742,29.18045
testid,Right,0.5273434,1.425845,-0.3454988,29.18045
testid,Left,0.2252625,1.032006,0.333402,29.24171
testid,Right,0.5401207,1.427437,-0.3397602,29.24171
testid,Left,0.2220664,1.030857,0.3370676,29.28458
testid,Right,0.5475122,1.423491,-0.3176259,29.28458
testid,Left,0.2182038,1.030513,0.3419578,29.33732
testid,Right,0.5517499,1.416432,-0.2984777,29.33732
testid,Left,0.2173926,1.032313,0.3443705,29.38907
testid,Right,0.5573015,1.420551,-0.3247343,29.38907
testid,Left,0.2184546,1.034229,0.3444916,29.43276
testid,Right,0.5601153,1.417761,-0.3392693,29.43276
testid,Left,0.2208615,1.039623,0.3459148,29.49448
testid,Right,0.5680557,1.413316,-0.3054865,29.49448
testid,Left,0.2212745,1.042959,0.3473705,29.53856
testid,Right,0.5713482,1.409731,-0.2780648,29.53856
testid,Left,0.2211817,1.046269,0.3492838,29.57345
testid,Right,0.5745453,1.405804,-0.2494159,29.57345
testid,Left,0.2205056,1.049409,0.3512962,29.60528
testid,Right,0.5766016,1.402449,-0.2191564,29.60528
testid,Left,0.2185397,1.053307,0.3543808,29.64549
testid,Right,0.5789843,1.398141,-0.1790124,29.64549
testid,Left,0.216028,1.056208,0.3569356,29.67737
testid,Right,0.5799243,1.394459,-0.1479944,29.67737
testid,Left,0.2132879,1.058101,0.3587,29.70839
testid,Right,0.5792425,1.392726,-0.1263341,29.70839
testid,Left,0.2087808,1.060825,0.3616747,29.73956
testid,Right,0.578308,1.389616,-0.09253782,29.73956
testid,Left,0.2025193,1.063551,0.3649367,29.77674
testid,Right,0.5757081,1.384914,-0.05724277,29.77674
testid,Left,0.1932878,1.067565,0.3693163,29.81468
testid,Right,0.5695387,1.379778,-0.009754798,29.81468
testid,Left,0.1847506,1.07059,0.3725227,29.84532
testid,Right,0.5626664,1.37601,0.02589944,29.84532
testid,Left,0.1747325,1.073365,0.3754226,29.8781
testid,Right,0.5532156,1.370657,0.06269325,29.8781
testid,Left,0.1670425,1.075388,0.3770381,29.90886
testid,Right,0.5442385,1.366723,0.08764099,29.90886
testid,Left,0.1549182,1.078533,0.3793492,29.93992
testid,Right,0.5309489,1.36139,0.1239059,29.93992
testid,Left,0.1371856,1.082502,0.3812375,29.98368
testid,Right,0.5106617,1.355472,0.1694475,29.98368
testid,Left,0.12273,1.085782,0.3818025,30.01553
testid,Right,0.4931768,1.350705,0.202734,30.01553
testid,Left,0.1071788,1.088872,0.3817147,30.04809
testid,Right,0.4727215,1.345926,0.2338809,30.04809
testid,Left,0.09058572,1.091669,0.3812705,30.07966
testid,Right,0.4521857,1.342182,0.2622249,30.07966
testid,Left,0.07299774,1.094707,0.3797287,30.11235
testid,Right,0.4304268,1.338968,0.2886365,30.11235
testid,Left,0.06068873,1.096577,0.3774806,30.14373
testid,Right,0.4132314,1.336765,0.3042732,30.14373
testid,Left,0.04199075,1.099184,0.3741217,30.17576
testid,Right,0.3871283,1.333342,0.3270653,30.17576
testid,Left,-0.001121157,1.106302,0.3600198,30.24038
testid,Right,0.3237004,1.328624,0.370141,30.24038
testid,Left,-0.05478716,1.116003,0.3259901,30.33865
testid,Right,0.2095589,1.313537,0.4037368,30.33865
testid,Left,-0.07495353,1.114278,0.3041381,30.41608
testid,Right,0.1470613,1.299977,0.3972884,30.41608
testid,Left,-0.09020503,1.111723,0.2867165,30.45819
testid,Right,0.1007088,1.288735,0.3906093,30.45819
testid,Left,-0.102829,1.107686,0.2680944,30.501
testid,Right,0.05413157,1.270703,0.3769438,30.501
testid,Left,-0.1106473,1.103713,0.2537145,30.53248
testid,Right,0.02222982,1.253564,0.3607352,30.53248
testid,Left,-0.1144158,1.100004,0.2440999,30.56406
testid,Right,0.005612235,1.241534,0.3468698,30.56406
testid,Left,-0.1196835,1.094564,0.229956,30.59493
testid,Right,-0.01713495,1.227332,0.3290433,30.59493
testid,Left,-0.1246446,1.088605,0.2166825,30.62705
testid,Right,-0.03507663,1.217699,0.309141,30.62705
testid,Left,-0.1305548,1.082313,0.2047484,30.66194
testid,Right,-0.04734169,1.210743,0.2887917,30.66194
testid,Left,-0.1512007,1.068667,0.1726712,30.75562
testid,Right,-0.08040155,1.208968,0.2400943,30.75562
testid,Left,-0.1572816,1.069608,0.1643762,30.82005
testid,Right,-0.09104204,1.217879,0.2280699,30.82005
testid,Left,-0.1595885,1.07012,0.1632357,30.85286
testid,Right,-0.09425876,1.221473,0.2257692,30.85286
testid,Left,-0.1642077,1.070236,0.1605478,30.89225
testid,Right,-0.09921269,1.226505,0.2202239,30.89225
testid,Left,-0.166989,1.069635,0.1602522,30.92418
testid,Right,-0.1038185,1.229286,0.219174,30.92418
testid,Left,-0.1745572,1.066064,0.1616779,31.00111
testid,Right,-0.1117005,1.230342,0.2201712,31.00111
testid,Left,-0.1756862,1.066434,0.166014,31.06439
testid,Right,-0.1129716,1.229753,0.2219527,31.06439
testid,Left,-0.1751407,1.068104,0.173292,31.14035
testid,Right,-0.108214,1.228529,0.2195376,31.14035
testid,Left,-0.1735332,1.069444,0.1793771,31.20368
testid,Right,-0.1047203,1.226767,0.222444,31.20368
testid,Left,-0.1726694,1.069897,0.1826588,31.2571
testid,Right,-0.1057811,1.22697,0.2258749,31.2571
testid,Left,-0.1720122,1.070447,0.1846892,31.29714
testid,Right,-0.1074363,1.226529,0.2289558,31.29714
testid,Left,-0.1716345,1.070464,0.186151,31.33492
testid,Right,-0.1077762,1.225852,0.2314009,31.33492
testid,Left,-0.1715654,1.070369,0.1871175,31.37099
testid,Right,-0.1091665,1.226836,0.2351289,31.37099
testid,Left,-0.1716743,1.070107,0.1877815,31.40299
testid,Right,-0.1109132,1.228442,0.2376845,31.40299
testid,Left,-0.1720123,1.069578,0.1883793,31.43786
testid,Right,-0.1127427,1.22992,0.239477,31.43786
testid,Left,-0.1721913,1.069709,0.1887345,31.46692
testid,Right,-0.1158398,1.231445,0.241609,31.46692
testid,Left,-0.1723949,1.069957,0.1890305,31.49862
testid,Right,-0.119935,1.234338,0.2432666,31.49862
testid,Left,-0.173068,1.070621,0.1893522,31.54171
testid,Right,-0.1255068,1.239553,0.2431399,31.54171
testid,Left,-0.1736952,1.071654,0.1896506,31.57588
testid,Right,-0.1294937,1.244426,0.242576,31.57588
testid,Left,-0.1746036,1.073432,0.1902126,31.61316
testid,Right,-0.1359988,1.254438,0.2427759,31.61316
testid,Left,-0.1758092,1.074615,0.190488,31.6441
testid,Right,-0.1384615,1.261255,0.2424554,31.6441
testid,Left,-0.17726,1.075606,0.1904719,31.67597
testid,Right,-0.1406177,1.264186,0.2415987,31.67597
testid,Left,-0.1786894,1.076181,0.1901219,31.70742
testid,Right,-0.1452093,1.267743,0.2413807,31.70742
testid,Left,-0.1802683,1.076302,0.1892706,31.75066
testid,Right,-0.1488716,1.264937,0.240216,31.75066
testid,Left,-0.1824508,1.075964,0.1874597,31.78811
testid,Right,-0.1496273,1.260137,0.2385874,31.78811
testid,Left,-0.1842894,1.07605,0.185566,31.82707
testid,Right,-0.1496669,1.250163,0.2379948,31.82707
testid,Left,-0.185398,1.076106,0.1844827,31.85934
testid,Right,-0.1478088,1.237313,0.23723,31.85934
testid,Left,-0.1933754,1.073854,0.1737838,32.03422
testid,Right,-0.1158222,1.109892,0.2433859,32.03422
testid,Left,-0.1959693,1.068181,0.1701494,32.11794
testid,Right,-0.107438,1.087459,0.2425469,32.11794
testid,Left,-0.1960886,1.067964,0.1705439,32.16071
testid,Right,-0.1047545,1.080829,0.2420023,32.16071
testid,Left,-0.1961752,1.066928,0.1699229,32.20484
testid,Right,-0.1056864,1.075361,0.252831,32.20484
testid,Left,-0.1953124,1.067075,0.1696126,32.24937
testid,Right,-0.1045845,1.073444,0.2525089,32.24937
testid,Left,-0.1951121,1.067043,0.1692731,32.28257
testid,Right,-0.1060399,1.074458,0.2523456,32.28257
testid,Left,-0.1950147,1.066756,0.1686722,32.31732
testid,Right,-0.1067139,1.076515,0.2512732,32.31732
testid,Left,-0.1942052,1.066325,0.167602,32.35551
testid,Right,-0.1075451,1.079202,0.2502829,32.35551
testid,Left,-0.1934567,1.06585,0.166473,32.38721
testid,Right,-0.1088633,1.080452,0.2502019,32.38721
testid,Left,-0.1927659,1.064912,0.1651167,32.41927
testid,Right,-0.1097859,1.082101,0.2503322,32.41927
